Normal,Normal,Normal,Few,Many,Many,Normal,Tech,Few,Few,Few,Thursday,Unpopular
Many,Normal,Normal,Many,Many,Many,Normal,Business,Normal,Normal,Normal,Thursday,Unpopular
Many,Few,Normal,Normal,Many,Many,Normal,Business,Normal,Many,Few,Thursday,Popular
Normal,Normal,Many,Normal,Many,Many,Normal,World,Normal,Few,Few,Thursday,Popular
Normal,Few,Many,Normal,Few,Many,Few,Social Media,Normal,Normal,Normal,Thursday,Unpopular
Normal,Normal,Normal,Few,Many,Many,Many,Business,Few,Few,Few,Thursday,Unpopular
Few,Few,Normal,Normal,Many,Many,Few,Social Media,Normal,Normal,Normal,Thursday,Popular
Normal,Normal,Many,Normal,Many,Many,Normal,Tech,Many,Normal,Many,Thursday,Popular
Few,Few,Normal,Many,Many,Many,Few,Business,Few,Normal,Normal,Thursday,Popular
Normal,Normal,Normal,Many,Few,Many,Many,Tech,Many,Normal,Many,Thursday,Popular
Normal,Few,Normal,Many,Few,Many,Many,Tech,Many,Normal,Many,Friday,Popular
Many,Few,Normal,Normal,Few,Many,Normal,Entertainment,Many,Many,Many,Friday,Unpopular
Normal,Few,Normal,Normal,Many,Many,Few,Tech,Many,Many,Many,Friday,Unpopular
Many,Normal,Few,Normal,Many,Many,Normal,Business,Normal,Normal,Normal,Friday,Popular
Many,Normal,Normal,Few,Many,Many,Many,Tech,Few,Few,Few,Friday,Unpopular
Few,Normal,Normal,Few,Many,Many,Normal,Tech,Few,Few,Few,Friday,Unpopular
Many,Few,Normal,Many,Few,Many,Normal,Tech,Many,Normal,Many,Friday,Unpopular
Few,Many,Normal,Many,Many,Many,Normal,Tech,Normal,Normal,Normal,Friday,Popular
Normal,Normal,Many,Many,Many,Many,Normal,Entertainment,Normal,Normal,Normal,Friday,Popular
Few,Few,Normal,Few,Many,Many,Many,Business,Few,Few,Few,Friday,Unpopular
Many,Many,Normal,Normal,Many,Many,Few,Entertainment,Normal,Normal,Normal,Friday,Popular
Normal,Normal,Many,Many,Many,Many,Normal,Entertainment,Normal,Many,Normal,Friday,Unpopular
Many,Few,Many,Normal,Few,Many,Few,Tech,Normal,Few,Few,Friday,Unpopular
Normal,Normal,Normal,Many,Many,Many,Normal,Business,Normal,Many,Many,Friday,Popular
Few,Few,Many,Normal,Many,Many,Many,Tech,Many,Many,Many,Friday,Popular
Normal,Normal,Normal,Many,Many,Many,Normal,Lifestyle,Many,Normal,Normal,Friday,Popular
Normal,Few,Few,Normal,Few,Many,Normal,Business,Normal,Many,Many,Friday,Popular
Normal,Normal,Normal,Many,Few,Many,Few,Tech,Normal,Normal,Normal,Friday,Unpopular
Many,Many,Many,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Friday,Popular
Normal,Normal,Many,Normal,Few,Many,Normal,World,Normal,Normal,Normal,Friday,Unpopular
Normal,Normal,Normal,Many,Few,Many,Normal,Entertainment,Few,Normal,Normal,Friday,Unpopular
Normal,Normal,Many,Normal,Many,Many,Few,Tech,Normal,Normal,Normal,Friday,Popular
Normal,Few,Normal,Normal,Few,Many,Normal,Tech,Many,Many,Many,Friday,Unpopular
Normal,Normal,Normal,Many,Many,Many,Normal,Lifestyle,Normal,Many,Normal,Friday,Unpopular
Few,Few,Normal,Many,Few,Many,Few,Social Media,Many,Many,Many,Friday,Popular
Many,Normal,Normal,Few,Many,Many,Many,World,Few,Few,Few,Friday,Popular
Normal,Many,Few,Few,Many,Many,Normal,World,Few,Few,Few,Friday,Unpopular
Many,Few,Many,Normal,Many,Many,Normal,World,Many,Normal,Normal,Friday,Popular
Many,Normal,Few,Normal,Many,Many,Normal,Tech,Few,Few,Few,Friday,Unpopular
Few,Many,Normal,Few,Many,Many,Few,Entertainment,Few,Few,Few,Friday,Unpopular
Few,Normal,Many,Few,Many,Many,Many,Social Media,Few,Few,Few,Friday,Popular
Normal,Few,Normal,Normal,Many,Many,Normal,Tech,Normal,Normal,Normal,Friday,Popular
Normal,Normal,Normal,Many,Many,Many,Normal,Business,Normal,Few,Few,Friday,Popular
Few,Many,Normal,Many,Many,Many,Normal,World,Normal,Normal,Normal,Friday,Popular
Many,Many,Many,Many,Many,Many,Normal,World,Few,Normal,Normal,Friday,Unpopular
Few,Normal,Normal,Many,Many,Many,Few,Social Media,Normal,Normal,Normal,Friday,Popular
Few,Few,Normal,Few,Few,Many,Normal,Tech,Few,Few,Few,Friday,Unpopular
Normal,Few,Few,Few,Few,Many,Few,World,Few,Few,Few,Friday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Saturday,Popular
Many,Normal,Many,Many,Many,Many,Many,World,Few,Normal,Normal,Saturday,Unpopular
Normal,Few,Few,Normal,Few,Many,Few,Lifestyle,Few,Few,Few,Saturday,Unpopular
Many,Few,Normal,Normal,Few,Many,Normal,Lifestyle,Many,Many,Many,Saturday,Unpopular
Few,Normal,Normal,Many,Many,Many,Normal,Tech,Many,Many,Many,Saturday,Popular
Few,Many,Normal,Many,Many,Many,Few,World,Many,Normal,Normal,Saturday,Popular
Few,Normal,Normal,Many,Many,Many,Many,Business,Normal,Normal,Normal,Saturday,Popular
Few,Normal,Normal,Many,Many,Many,Normal,Lifestyle,Many,Normal,Normal,Saturday,Popular
Normal,Many,Normal,Many,Many,Many,Normal,Business,Many,Normal,Many,Saturday,Popular
Normal,Few,Normal,Normal,Few,Many,Normal,Tech,Normal,Few,Few,Saturday,Popular
Normal,Many,Many,Many,Many,Many,Few,Tech,Few,Normal,Normal,Saturday,Popular
Few,Normal,Many,Many,Many,Many,Normal,Lifestyle,Many,Many,Many,Saturday,Popular
Few,Normal,Many,Many,Many,Many,Few,Tech,Many,Normal,Many,Saturday,Popular
Few,Normal,Normal,Many,Few,Many,Normal,Lifestyle,Many,Normal,Many,Saturday,Unpopular
Many,Many,Many,Many,Many,Many,Many,Social Media,Normal,Many,Many,Saturday,Unpopular
Many,Normal,Many,Few,Few,Many,Many,World,Few,Few,Few,Sunday,Unpopular
Normal,Many,Many,Many,Many,Many,Normal,Tech,Few,Many,Normal,Sunday,Popular
Few,Normal,Many,Many,Many,Many,Few,Lifestyle,Normal,Normal,Normal,Sunday,Popular
Many,Normal,Many,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Sunday,Popular
Few,Normal,Normal,Many,Many,Many,Few,Entertainment,Few,Few,Few,Sunday,Popular
Few,Normal,Many,Many,Many,Many,Few,Tech,Few,Many,Normal,Sunday,Unpopular
Many,Normal,Many,Normal,Many,Many,Few,Tech,Normal,Many,Many,Sunday,Popular
Many,Normal,Normal,Many,Many,Many,Many,World,Few,Few,Few,Sunday,Unpopular
Normal,Few,Few,Normal,Few,Many,Few,Business,Normal,Few,Few,Sunday,Popular
Few,Normal,Many,Normal,Many,Many,Many,Social Media,Normal,Normal,Normal,Sunday,Popular
Many,Normal,Normal,Normal,Many,Many,Normal,Social Media,Few,Few,Few,Sunday,Popular
Few,Normal,Normal,Few,Many,Many,Few,Business,Few,Few,Few,Sunday,Popular
Many,Few,Few,Many,Few,Many,Normal,Tech,Many,Normal,Normal,Sunday,Unpopular
Few,Few,Normal,Many,Many,Many,Few,Entertainment,Many,Many,Many,Sunday,Popular
Few,Normal,Many,Many,Many,Many,Normal,Business,Few,Many,Normal,Monday,Popular
Normal,Few,Few,Normal,Many,Many,Few,Tech,Few,Few,Few,Monday,Unpopular
Many,Few,Few,Many,Few,Many,Normal,World,Many,Normal,Many,Monday,Unpopular
Many,Many,Many,Normal,Many,Many,Normal,Entertainment,Few,Many,Many,Monday,Unpopular
Many,Normal,Many,Normal,Many,Many,Many,World,Normal,Normal,Normal,Monday,Popular
Normal,Few,Normal,Many,Few,Many,Many,Tech,Few,Few,Few,Monday,Popular
Many,Few,Many,Normal,Few,Many,Many,Tech,Many,Many,Many,Monday,Unpopular
Many,Normal,Many,Normal,Many,Many,Many,Entertainment,Normal,Many,Many,Monday,Popular
Many,Few,Normal,Normal,Few,Many,Normal,Business,Normal,Normal,Normal,Monday,Unpopular
Normal,Many,Many,Many,Many,Many,Normal,Entertainment,Normal,Normal,Normal,Monday,Unpopular
Few,Many,Many,Many,Many,Many,Normal,Business,Normal,Normal,Normal,Monday,Popular
Normal,Few,Many,Normal,Few,Many,Normal,Tech,Many,Normal,Many,Monday,Unpopular
Many,Few,Many,Normal,Few,Many,Normal,Lifestyle,Many,Normal,Normal,Monday,Popular
Normal,Normal,Normal,Normal,Many,Many,Few,Social Media,Normal,Normal,Normal,Monday,Popular
Normal,Normal,Many,Many,Many,Many,Few,Tech,Many,Many,Many,Monday,Unpopular
Many,Few,Normal,Few,Few,Many,Normal,Tech,Few,Few,Few,Monday,Popular
Normal,Few,Many,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Monday,Popular
Normal,Normal,Normal,Normal,Many,Many,Normal,Business,Few,Many,Many,Monday,Popular
Few,Few,Few,Normal,Few,Many,Few,Tech,Normal,Normal,Normal,Monday,Popular
Few,Normal,Normal,Many,Many,Many,Normal,Tech,Normal,Normal,Normal,Monday,Popular
Many,Many,Many,Many,Many,Many,Normal,Business,Few,Few,Few,Monday,Popular
Normal,Few,Normal,Normal,Many,Many,Many,Business,Many,Normal,Normal,Monday,Popular
Normal,Many,Many,Many,Many,Many,Normal,Entertainment,Few,Many,Normal,Tuesday,Unpopular
Normal,Many,Few,Normal,Many,Many,Many,Entertainment,Many,Normal,Normal,Tuesday,Popular
Normal,Normal,Normal,Normal,Many,Many,Normal,Entertainment,Normal,Normal,Normal,Tuesday,Unpopular
Normal,Few,Many,Normal,Many,Many,Few,Business,Normal,Many,Many,Tuesday,Popular
Normal,Many,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Tuesday,Popular
Normal,Many,Normal,Few,Few,Many,Normal,World,Few,Few,Few,Tuesday,Unpopular
Normal,Many,Many,Few,Many,Many,Normal,Social Media,Few,Few,Few,Tuesday,Popular
Normal,Many,Normal,Many,Many,Many,Few,Lifestyle,Many,Normal,Many,Tuesday,Popular
Many,Few,Few,Normal,Few,Many,Few,Lifestyle,Many,Normal,Normal,Tuesday,Popular
Many,Normal,Many,Many,Many,Many,Few,Entertainment,Few,Normal,Normal,Tuesday,Popular
Normal,Few,Few,Many,Many,Many,Normal,Business,Many,Normal,Many,Tuesday,Popular
Normal,Many,Normal,Many,Many,Many,Normal,Entertainment,Normal,Many,Many,Tuesday,Popular
Many,Normal,Normal,Normal,Many,Many,Normal,Entertainment,Many,Many,Many,Tuesday,Unpopular
Normal,Many,Many,Many,Many,Many,Many,Business,Many,Normal,Normal,Tuesday,Popular
Few,Normal,Many,Many,Many,Many,Many,Lifestyle,Normal,Normal,Normal,Tuesday,Unpopular
Normal,Few,Normal,Normal,Few,Many,Few,Entertainment,Many,Normal,Many,Tuesday,Popular
Many,Many,Few,Normal,Many,Many,Many,World,Many,Many,Many,Tuesday,Popular
Few,Many,Many,Many,Many,Many,Few,Tech,Normal,Many,Many,Tuesday,Popular
Few,Normal,Normal,Few,Few,Many,Many,Tech,Few,Few,Few,Tuesday,Popular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Tuesday,Unpopular
Normal,Normal,Normal,Few,Many,Many,Normal,World,Few,Few,Few,Tuesday,Popular
Many,Normal,Few,Normal,Many,Many,Normal,Business,Normal,Normal,Normal,Tuesday,Unpopular
Many,Normal,Many,Normal,Many,Many,Many,Business,Normal,Normal,Normal,Tuesday,Unpopular
Many,Normal,Normal,Many,Many,Many,Normal,World,Normal,Normal,Normal,Tuesday,Unpopular
Many,Normal,Many,Normal,Many,Many,Many,World,Normal,Few,Many,Tuesday,Popular
Many,Normal,Normal,Many,Many,Many,Normal,Tech,Many,Many,Many,Tuesday,Popular
Normal,Normal,Few,Normal,Many,Many,Normal,Tech,Many,Many,Many,Tuesday,Unpopular
Normal,Normal,Many,Normal,Many,Many,Normal,World,Many,Many,Many,Tuesday,Popular
Many,Normal,Normal,Many,Many,Many,Many,Business,Normal,Normal,Normal,Tuesday,Popular
Normal,Many,Many,Many,Many,Many,Normal,Tech,Few,Normal,Normal,Tuesday,Popular
Many,Few,Many,Normal,Few,Many,Normal,Tech,Normal,Normal,Normal,Tuesday,Unpopular
Few,Normal,Normal,Normal,Many,Many,Normal,Business,Many,Normal,Normal,Tuesday,Unpopular
Many,Normal,Normal,Many,Many,Many,Normal,Entertainment,Normal,Many,Normal,Tuesday,Unpopular
Many,Many,Normal,Few,Many,Many,Normal,Tech,Few,Few,Few,Tuesday,Unpopular
Many,Normal,Many,Many,Many,Many,Normal,Entertainment,Many,Normal,Many,Tuesday,Popular
Few,Many,Many,Many,Many,Many,Normal,Tech,Many,Normal,Many,Tuesday,Unpopular
Many,Normal,Many,Normal,Many,Many,Many,Entertainment,Normal,Normal,Normal,Tuesday,Popular
Normal,Few,Normal,Many,Many,Many,Normal,Tech,Normal,Normal,Normal,Tuesday,Popular
Normal,Normal,Normal,Few,Many,Many,Normal,Tech,Few,Few,Few,Tuesday,Popular
Normal,Normal,Normal,Few,Many,Many,Many,World,Few,Few,Few,Tuesday,Unpopular
Many,Many,Many,Many,Many,Many,Normal,Social Media,Few,Many,Many,Tuesday,Unpopular
Few,Normal,Normal,Normal,Many,Many,Many,World,Normal,Normal,Normal,Tuesday,Unpopular
Few,Many,Normal,Many,Many,Many,Normal,Business,Normal,Normal,Normal,Tuesday,Unpopular
Few,Normal,Normal,Many,Few,Many,Normal,Business,Few,Few,Few,Tuesday,Unpopular
Few,Normal,Normal,Many,Many,Many,Normal,Tech,Many,Normal,Normal,Tuesday,Unpopular
Normal,Normal,Normal,Normal,Many,Many,Few,Tech,Normal,Normal,Normal,Tuesday,Popular
Many,Normal,Normal,Few,Many,Many,Many,Social Media,Few,Few,Few,Tuesday,Popular
Normal,Many,Normal,Few,Many,Many,Normal,World,Few,Few,Few,Tuesday,Popular
Normal,Normal,Normal,Normal,Few,Many,Normal,Tech,Many,Many,Many,Tuesday,Popular
Normal,Few,Many,Normal,Many,Many,Many,Lifestyle,Many,Normal,Normal,Tuesday,Popular
Normal,Normal,Normal,Many,Few,Many,Many,Business,Few,Few,Few,Wednesday,Unpopular
Many,Normal,Many,Normal,Many,Many,Few,Business,Normal,Normal,Normal,Wednesday,Unpopular
Many,Few,Many,Normal,Many,Many,Few,Tech,Many,Normal,Normal,Wednesday,Popular
Few,Normal,Normal,Many,Many,Many,Normal,Tech,Normal,Normal,Normal,Wednesday,Unpopular
Normal,Normal,Many,Many,Few,Many,Few,Entertainment,Normal,Normal,Normal,Wednesday,Unpopular
Many,Normal,Normal,Normal,Few,Many,Normal,Tech,Normal,Normal,Normal,Wednesday,Unpopular
Few,Normal,Normal,Many,Many,Many,Normal,World,Few,Few,Few,Wednesday,Unpopular
Normal,Normal,Normal,Few,Many,Many,Normal,World,Few,Few,Few,Wednesday,Unpopular
Normal,Normal,Normal,Few,Many,Many,Many,Tech,Few,Few,Few,Wednesday,Popular
Many,Normal,Many,Many,Many,Many,Many,Entertainment,Normal,Many,Normal,Wednesday,Popular
Many,Many,Normal,Many,Many,Many,Normal,Business,Normal,Many,Many,Wednesday,Popular
Normal,Many,Normal,Many,Many,Many,Normal,Business,Normal,Normal,Normal,Wednesday,Unpopular
Many,Many,Normal,Many,Many,Many,Few,Tech,Normal,Many,Normal,Wednesday,Popular
Few,Many,Normal,Many,Many,Many,Few,Tech,Normal,Many,Normal,Wednesday,Popular
Few,Few,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Wednesday,Popular
Normal,Normal,Normal,Few,Many,Many,Normal,World,Few,Few,Few,Wednesday,Unpopular
Normal,Many,Many,Normal,Many,Many,Few,Tech,Many,Many,Many,Wednesday,Popular
Normal,Normal,Normal,Normal,Many,Many,Normal,Tech,Normal,Many,Normal,Wednesday,Unpopular
Normal,Normal,Normal,Few,Many,Many,Normal,Entertainment,Few,Few,Few,Wednesday,Unpopular
Normal,Normal,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Wednesday,Unpopular
Many,Few,Few,Few,Few,Many,Few,World,Few,Few,Few,Wednesday,Unpopular
Many,Many,Normal,Many,Many,Many,Few,Tech,Few,Many,Normal,Wednesday,Unpopular
Few,Many,Many,Normal,Many,Many,Normal,Tech,Many,Many,Many,Wednesday,Popular
Normal,Few,Few,Normal,Few,Many,Few,Business,Normal,Normal,Normal,Wednesday,Popular
Normal,Few,Normal,Normal,Many,Many,Normal,Lifestyle,Many,Many,Many,Wednesday,Unpopular
Normal,Many,Many,Many,Few,Many,Many,Business,Few,Few,Few,Wednesday,Unpopular
Few,Many,Many,Normal,Many,Many,Many,Tech,Many,Normal,Many,Wednesday,Unpopular
Few,Many,Many,Many,Many,Many,Normal,Tech,Normal,Normal,Normal,Wednesday,Popular
Normal,Normal,Normal,Few,Many,Many,Normal,World,Few,Few,Few,Wednesday,Unpopular
Normal,Few,Many,Normal,Few,Many,Normal,Tech,Few,Few,Few,Wednesday,Unpopular
Many,Few,Many,Normal,Few,Many,Few,Business,Normal,Normal,Normal,Wednesday,Unpopular
Few,Many,Normal,Normal,Many,Many,Few,Lifestyle,Many,Many,Many,Wednesday,Popular
Few,Many,Normal,Normal,Many,Many,Normal,Tech,Normal,Normal,Normal,Wednesday,Unpopular
Many,Normal,Many,Few,Many,Many,Many,Lifestyle,Few,Few,Few,Wednesday,Unpopular
Few,Many,Normal,Many,Many,Many,Few,Tech,Normal,Many,Many,Wednesday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Entertainment,Normal,Normal,Normal,Wednesday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Entertainment,Normal,Many,Many,Wednesday,Popular
Few,Normal,Many,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Wednesday,Popular
Many,Normal,Few,Normal,Many,Many,Few,Tech,Normal,Many,Many,Wednesday,Unpopular
Normal,Normal,Normal,Normal,Many,Many,Many,Social Media,Normal,Many,Many,Wednesday,Popular
Normal,Normal,Normal,Normal,Many,Many,Normal,Business,Few,Few,Few,Wednesday,Unpopular
Few,Normal,Few,Many,Many,Many,Few,Tech,Few,Few,Few,Wednesday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Few,Many,Many,Wednesday,Unpopular
Many,Normal,Few,Normal,Many,Many,Few,Tech,Normal,Normal,Normal,Wednesday,Popular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Wednesday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Few,Normal,Normal,Wednesday,Unpopular
Normal,Few,Few,Many,Few,Many,Few,World,Normal,Normal,Normal,Wednesday,Unpopular
Normal,Many,Few,Many,Many,Many,Few,Entertainment,Normal,Normal,Normal,Wednesday,Popular
Few,Normal,Normal,Few,Few,Many,Many,Tech,Few,Few,Few,Wednesday,Popular
Few,Normal,Many,Normal,Many,Many,Many,Lifestyle,Normal,Normal,Normal,Wednesday,Popular
Many,Many,Normal,Many,Few,Many,Few,Entertainment,Normal,Many,Many,Wednesday,Unpopular
Many,Normal,Normal,Normal,Many,Many,Normal,Social Media,Many,Many,Many,Wednesday,Popular
Normal,Normal,Normal,Normal,Many,Many,Normal,Entertainment,Few,Few,Few,Wednesday,Unpopular
Many,Normal,Many,Many,Many,Many,Many,World,Normal,Normal,Normal,Wednesday,Unpopular
Few,Normal,Normal,Few,Many,Many,Normal,Lifestyle,Few,Few,Few,Wednesday,Popular
Many,Normal,Many,Normal,Many,Many,Few,Tech,Normal,Normal,Normal,Wednesday,Unpopular
Normal,Many,Normal,Normal,Few,Many,Few,Social Media,Many,Many,Many,Wednesday,Popular
Few,Normal,Many,Normal,Many,Many,Normal,Entertainment,Many,Many,Many,Wednesday,Popular
Normal,Many,Normal,Normal,Many,Many,Many,World,Many,Many,Many,Thursday,Popular
Normal,Normal,Many,Few,Many,Many,Many,World,Few,Few,Few,Thursday,Unpopular
Normal,Normal,Many,Many,Many,Many,Few,Entertainment,Few,Many,Many,Thursday,Unpopular
Few,Few,Many,Many,Many,Many,Few,Entertainment,Few,Few,Few,Thursday,Popular
Normal,Many,Many,Many,Many,Many,Few,Business,Many,Normal,Normal,Thursday,Popular
Normal,Normal,Many,Normal,Many,Many,Normal,World,Many,Normal,Many,Thursday,Unpopular
Many,Normal,Normal,Normal,Many,Many,Normal,Entertainment,Normal,Normal,Normal,Thursday,Popular
Few,Normal,Normal,Normal,Many,Many,Normal,Tech,Many,Normal,Normal,Thursday,Popular
Many,Normal,Normal,Few,Many,Many,Normal,Business,Few,Few,Few,Thursday,Unpopular
Many,Normal,Normal,Normal,Many,Many,Normal,Social Media,Many,Many,Many,Thursday,Popular
Many,Few,Few,Few,Many,Many,Normal,Social Media,Few,Few,Few,Thursday,Popular
Many,Many,Normal,Many,Many,Many,Few,Tech,Normal,Many,Normal,Thursday,Unpopular
Many,Many,Many,Many,Many,Many,Normal,Entertainment,Many,Many,Many,Thursday,Popular
Many,Many,Many,Few,Many,Many,Normal,Tech,Few,Few,Few,Thursday,Popular
Many,Many,Many,Normal,Many,Many,Normal,Entertainment,Normal,Many,Normal,Thursday,Unpopular
Few,Few,Few,Normal,Few,Many,Normal,Business,Many,Many,Many,Thursday,Popular
Normal,Many,Few,Normal,Many,Many,Few,Tech,Many,Normal,Normal,Thursday,Popular
Many,Many,Normal,Normal,Many,Many,Normal,Lifestyle,Many,Many,Many,Thursday,Unpopular
Normal,Normal,Normal,Many,Many,Many,Few,Entertainment,Few,Many,Many,Thursday,Unpopular
Many,Few,Normal,Many,Many,Many,Many,Business,Normal,Many,Many,Thursday,Unpopular
Many,Normal,Few,Many,Many,Many,Few,Tech,Few,Few,Few,Thursday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Few,Normal,Normal,Thursday,Unpopular
Few,Few,Few,Normal,Many,Many,Few,Tech,Normal,Few,Few,Thursday,Unpopular
Normal,Normal,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Thursday,Unpopular
Normal,Normal,Many,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Thursday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Few,Normal,Normal,Thursday,Unpopular
Few,Few,Normal,Normal,Many,Many,Many,Business,Few,Few,Few,Thursday,Unpopular
Many,Few,Normal,Normal,Few,Many,Normal,Lifestyle,Normal,Normal,Normal,Thursday,Popular
Normal,Normal,Many,Normal,Few,Many,Few,Entertainment,Normal,Normal,Normal,Thursday,Unpopular
Normal,Many,Many,Many,Many,Many,Few,Business,Normal,Normal,Normal,Thursday,Popular
Few,Few,Many,Many,Many,Many,Normal,Tech,Many,Many,Many,Thursday,Popular
Many,Normal,Many,Normal,Many,Many,Few,Tech,Normal,Normal,Normal,Thursday,Unpopular
Few,Few,Normal,Many,Few,Many,Normal,Social Media,Normal,Normal,Normal,Thursday,Popular
Normal,Normal,Normal,Few,Few,Many,Normal,World,Few,Few,Few,Thursday,Unpopular
Many,Many,Many,Few,Many,Many,Normal,World,Few,Few,Few,Thursday,Unpopular
Normal,Many,Many,Many,Many,Many,Normal,Entertainment,Normal,Normal,Normal,Thursday,Unpopular
Few,Normal,Many,Many,Many,Many,Few,Entertainment,Normal,Normal,Normal,Thursday,Unpopular
Normal,Many,Normal,Many,Many,Many,Normal,Business,Normal,Normal,Normal,Thursday,Popular
Normal,Normal,Few,Normal,Many,Many,Normal,Social Media,Many,Many,Many,Thursday,Popular
Normal,Few,Normal,Normal,Many,Many,Normal,Business,Many,Normal,Many,Thursday,Popular
Many,Normal,Many,Normal,Many,Many,Normal,Tech,Many,Normal,Normal,Thursday,Unpopular
Normal,Normal,Normal,Normal,Many,Many,Many,World,Many,Many,Many,Thursday,Unpopular
Many,Normal,Normal,Many,Many,Many,Normal,Business,Normal,Normal,Normal,Thursday,Popular
Normal,Normal,Many,Many,Many,Many,Few,Tech,Normal,Many,Many,Thursday,Popular
Normal,Normal,Normal,Few,Many,Many,Normal,World,Few,Few,Few,Thursday,Unpopular
Normal,Normal,Normal,Many,Many,Many,Many,Business,Normal,Many,Normal,Thursday,Popular
Few,Normal,Normal,Normal,Many,Many,Many,World,Many,Normal,Normal,Thursday,Popular
Few,Many,Normal,Many,Many,Many,Normal,World,Few,Normal,Normal,Thursday,Unpopular
Normal,Many,Normal,Many,Many,Many,Few,Lifestyle,Normal,Few,Few,Thursday,Unpopular
Normal,Normal,Few,Normal,Many,Many,Many,Entertainment,Normal,Normal,Normal,Thursday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Thursday,Unpopular
Many,Many,Many,Many,Many,Many,Normal,Social Media,Few,Many,Many,Thursday,Unpopular
Few,Normal,Normal,Normal,Few,Many,Normal,Business,Normal,Few,Normal,Thursday,Popular
Many,Normal,Normal,Normal,Many,Many,Normal,Business,Normal,Normal,Normal,Thursday,Unpopular
Normal,Normal,Many,Many,Many,Many,Few,Tech,Normal,Few,Normal,Friday,Popular
Normal,Many,Many,Few,Many,Many,Many,World,Few,Few,Few,Friday,Popular
Many,Normal,Normal,Normal,Many,Many,Normal,Business,Normal,Normal,Normal,Friday,Unpopular
Normal,Normal,Many,Normal,Few,Many,Many,Entertainment,Normal,Many,Many,Friday,Unpopular
Many,Normal,Normal,Few,Many,Many,Few,Tech,Few,Few,Few,Friday,Unpopular
Few,Normal,Normal,Normal,Many,Many,Normal,Business,Normal,Normal,Normal,Friday,Popular
Few,Normal,Normal,Many,Many,Many,Few,Tech,Many,Many,Many,Friday,Popular
Many,Normal,Few,Many,Many,Many,Normal,Entertainment,Few,Few,Few,Friday,Unpopular
Few,Normal,Normal,Normal,Few,Many,Normal,Tech,Normal,Few,Few,Friday,Unpopular
Normal,Normal,Normal,Many,Few,Many,Few,Tech,Many,Many,Many,Friday,Popular
Normal,Normal,Normal,Normal,Many,Many,Normal,Social Media,Normal,Normal,Normal,Friday,Popular
Normal,Normal,Normal,Many,Many,Many,Few,Tech,Few,Few,Few,Friday,Popular
Normal,Normal,Few,Normal,Many,Many,Few,Tech,Many,Normal,Normal,Friday,Unpopular
Many,Normal,Normal,Many,Many,Many,Few,Tech,Many,Normal,Normal,Friday,Unpopular
Many,Many,Normal,Many,Many,Many,Many,Entertainment,Normal,Many,Many,Friday,Popular
Many,Few,Few,Many,Few,Many,Few,Social Media,Many,Normal,Many,Friday,Popular
Normal,Normal,Many,Many,Many,Many,Few,Tech,Normal,Normal,Normal,Friday,Unpopular
Few,Normal,Normal,Normal,Many,Many,Normal,World,Normal,Normal,Normal,Friday,Popular
Normal,Normal,Many,Few,Many,Many,Many,World,Few,Few,Few,Friday,Unpopular
Few,Normal,Normal,Few,Many,Many,Normal,World,Few,Few,Few,Friday,Popular
Normal,Few,Few,Normal,Many,Many,Few,Tech,Normal,Few,Few,Friday,Popular
Many,Few,Normal,Normal,Few,Many,Normal,Tech,Few,Few,Few,Friday,Unpopular
Normal,Few,Many,Normal,Few,Many,Normal,Business,Normal,Many,Many,Friday,Popular
Few,Normal,Normal,Many,Many,Many,Normal,Social Media,Many,Normal,Many,Friday,Popular
Normal,Normal,Normal,Many,Many,Many,Few,Tech,Normal,Many,Normal,Friday,Unpopular
Many,Normal,Normal,Few,Many,Many,Normal,Lifestyle,Few,Few,Few,Friday,Popular
Normal,Normal,Normal,Normal,Few,Many,Normal,Entertainment,Normal,Normal,Normal,Friday,Popular
Normal,Few,Many,Many,Many,Many,Many,Entertainment,Many,Many,Many,Friday,Unpopular
Normal,Normal,Normal,Many,Few,Many,Few,Tech,Normal,Many,Normal,Friday,Unpopular
Many,Few,Normal,Many,Few,Many,Few,Entertainment,Normal,Many,Many,Friday,Unpopular
Many,Normal,Many,Normal,Few,Many,Normal,Lifestyle,Many,Normal,Normal,Friday,Popular
